data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS2,0,20,12,1,0,1,0,5354.6758,8480.7578,8093.5078
CPS2,0,34,11,0,0,1,1,13877.49,8471.8057,913.23499
CPS2,0,19,12,0,0,0,0,5815.104,8464.6445,0
CPS2,0,27,7,0,0,1,1,3064.293,8461.0654,11149.45
CPS2,0,20,12,0,0,0,0,1698.684,8461.0654,22796.891
CPS2,0,36,9,1,0,1,1,13256.4,8457.4844,0
CPS2,0,39,6,0,1,1,1,13279.91,8441.3711,25048.939
CPS2,0,21,9,0,0,1,1,11156.07,8441.3711,1213.214
CPS2,0,21,15,0,0,0,0,3940.0859,8434.21,25564.67
CPS2,0,21,14,0,0,0,0,7413.8662,8409.1445,20841.859
CPS2,0,49,8,0,0,1,1,23730.641,8391.2422,25564.67
CPS2,0,35,12,0,0,1,0,12956.63,8385.8711,0
CPS2,0,20,12,0,0,0,0,8838.2529,8384.0811,0
CPS2,0,18,12,0,0,0,0,6438.1509,8378.71,14081.26
CPS2,0,25,9,0,0,1,1,7574.5249,8375.1289,16327.4
CPS2,0,25,12,0,0,0,0,4678.729,8360.8057,7474.3408
CPS2,0,31,16,0,0,1,0,2243.3601,8337.5322,36.943161
CPS2,0,18,12,0,0,0,0,2213.9709,8294.5654,0
CPS2,0,28,8,0,1,1,1,9633.7148,8285.6133,7075.355
CPS2,0,33,17,0,0,1,0,23822.73,8264.1289,25564.67
CPS2,0,32,16,0,0,1,0,7690.1221,8235.4844,4436.1348
CPS2,0,21,10,0,0,1,1,1514.5129,8179.9839,25564.67
CPS2,0,24,12,0,0,0,0,9382.9287,8126.2739,13400.02
CPS2,0,20,12,1,0,0,0,4778.6519,8113.7422,8266.4023
CPS2,0,21,12,0,0,1,0,11545.96,8106.5811,4048.9709
CPS2,0,46,14,0,0,1,0,9845.3164,8092.2578,15845.66
CPS2,0,44,9,1,0,0,1,16177.67,8081.5161,5613.8828
CPS2,0,29,12,0,0,1,0,11199.17,8081.5161,0
CPS2,0,21,12,0,0,0,0,9038.0977,8068.9839,4418.4019
CPS2,0,21,10,0,0,0,1,6969.1118,8036.7578,9925.8887
CPS2,0,22,12,0,0,1,0,14849.28,8033.1768,21842.279
CPS2,0,20,11,0,0,1,1,8830.415,8024.2261,11464.2
CPS2,0,30,12,0,0,0,0,15341.06,8020.645,14251.2
CPS2,0,55,12,0,0,1,0,22357.189,7979.4678,0
CPS2,0,24,11,1,0,1,1,2997.678,7956.1938,16528.369
CPS2,0,22,13,0,0,1,0,13536.57,7940.0811,9373.2197
CPS2,0,25,12,0,0,1,0,15237.22,7913.2261,22749.6
CPS2,0,28,9,0,0,0,1,15260.73,7900.6938,12999.56
CPS2,0,42,3,0,1,1,1,0,7897.1128,11526.27
CPS2,0,51,10,0,0,1,1,7488.3179,7888.1611,6148.8198
CPS2,0,22,13,0,1,0,0,6404.8428,7882.79,9453.0166
CPS2,0,21,11,0,0,0,1,14153.74,7873.8389,0
CPS2,0,18,12,0,0,0,0,19.59267,7834.4521,12810.41
CPS2,0,37,8,0,1,1,1,13274.03,7812.9678,4613.4619
CPS2,0,22,12,0,0,0,0,4179.1162,7804.0161,17533.23
CPS2,0,19,13,0,0,0,0,6947.5601,7795.0649,3313.063
CPS2,0,25,10,0,0,1,1,13634.54,7793.2739,11688.82
CPS2,0,52,11,0,0,1,1,18089.91,7778.9521,0
CPS2,0,25,13,0,0,0,0,9482.8506,7750.3062,8298.9121
CPS2,0,21,12,0,0,0,0,7696,7750.3062,20801.961
CPS2,0,53,13,0,0,1,0,0,7748.5161,0
CPS2,0,32,16,0,0,1,0,23191.84,7735.9839,5692.2031
CPS2,0,29,9,0,0,0,1,16455.881,7734.1938,9642.166
CPS2,0,30,16,0,0,0,0,995.3075,7728.8232,236.43629
CPS2,0,27,12,0,0,1,0,12270.89,7709.1289,7806.8291
CPS2,0,23,9,0,1,0,1,9143.8984,7691.2261,8637.3115
CPS2,0,52,9,1,0,0,1,10370.4,7678.6938,0
CPS2,0,19,12,0,0,0,0,7059.2378,7676.9028,0
CPS2,0,49,14,1,0,1,0,2660.6841,7655.4189,9259.4346
CPS2,0,45,8,0,0,1,1,22415.971,7635.7261,15931.37
CPS2,0,20,12,0,0,0,0,12425.67,7630.355,14280.75
CPS2,0,26,12,0,0,1,0,2345.2419,7565.9028,2838.7129
CPS2,0,27,12,0,0,1,0,9788.4971,7496.0811,14038.4
CPS2,0,33,8,0,0,1,1,12312.03,7474.5972,25514.43
CPS2,0,25,12,0,0,1,0,11381.38,7467.4351,4162.7559
CPS2,0,30,12,0,0,1,0,8669.7559,7435.21,0
CPS2,0,49,8,0,0,1,1,6459.7031,7431.6289,7503.896
CPS2,0,21,12,0,0,0,0,7129.772,7429.8389,0
CPS2,0,40,3,0,1,1,1,7576.4849,7426.2578,12104.06
CPS2,0,29,12,0,0,1,0,1108.9449,7426.2578,0
CPS2,0,19,12,0,0,0,0,11575.35,7417.3062,3533.2439
CPS2,0,21,12,0,0,0,0,6963.2339,7408.355,0
CPS2,0,50,8,0,1,0,1,10327.3,7399.4028,2866.79
CPS2,0,22,12,1,0,1,0,9729.7188,7372.5479,2231.3669
CPS2,0,20,12,0,0,0,0,12723.48,7345.6938,9469.2725
CPS2,0,29,12,0,0,1,0,4998.0898,7343.9028,12612.4
CPS2,0,39,9,0,1,1,1,7615.6699,7308.0972,11124.33
CPS2,0,25,5,0,0,1,1,7891.9268,7293.7739,14617.67
CPS2,0,48,6,0,1,1,1,7815.5151,7290.1938,11765.66
CPS2,0,19,13,0,0,0,0,5329.2061,7284.8232,3165.29
CPS2,0,23,12,0,0,0,0,10552.61,7279.4521,25564.67
CPS2,0,22,12,0,0,0,0,7768.4932,7277.6611,11433.17
CPS2,0,25,12,0,0,1,0,11516.57,7263.3389,19588.74
CPS2,0,22,13,0,0,0,0,7954.623,7259.7578,0
CPS2,0,19,14,0,0,0,0,3175.9709,7250.8062,18792.25
CPS2,0,22,15,0,0,0,0,4710.0771,7222.1611,0
CPS2,0,21,12,0,0,1,0,13601.23,7202.4678,10746.03
CPS2,0,27,12,0,0,1,0,6716.3672,7198.8872,8080.209
CPS2,0,37,14,0,0,0,0,21614.631,7193.5161,11880.92
CPS2,0,27,7,0,0,1,1,9880.582,7170.2422,0
CPS2,0,23,9,0,0,0,1,6630.1592,7141.5972,9088.0176
CPS2,0,20,12,0,0,0,0,1829.955,7141.5972,8783.6074
CPS2,0,21,11,0,0,0,1,5066.6641,7118.3232,11526.27
CPS2,0,34,12,0,0,1,0,6494.9692,7102.21,0
CPS2,0,52,12,0,0,1,0,12265.01,7098.6289,10095.83
CPS2,0,20,12,0,0,0,0,10391.95,7095.0479,17407.619
CPS2,0,33,9,0,1,1,1,11959.36,7087.8872,25564.67
CPS2,0,24,15,1,0,0,0,17408.09,7086.0972,192.10451
CPS2,0,33,10,0,0,1,1,19383.029,7084.3062,0
CPS2,0,17,8,0,0,0,1,2462.7981,7080.7261,25564.67
CPS2,0,20,12,1,0,1,0,9555.3438,7055.6611,0
CPS2,0,42,6,0,0,1,1,4639.5439,7044.9189,9281.6006
CPS2,0,36,12,0,0,1,0,15770.14,7014.4839,8595.9346
CPS2,0,25,16,0,0,0,0,8548.2813,7012.6938,24293.82
CPS2,0,18,12,0,0,0,0,6067.8491,7003.7422,5631.6162
CPS2,0,21,13,0,0,0,0,43.10387,7003.7422,2980.575
CPS2,0,29,13,0,0,0,0,14733.69,6991.21,18439.07
CPS2,0,20,12,0,0,0,0,1882.855,6982.2578,2857.9231
CPS2,0,19,11,0,0,1,1,4306.4678,6978.6768,837.87097
CPS2,0,43,14,0,0,0,0,16330.49,6967.9351,428.54071
CPS2,0,21,12,1,0,0,0,8714.8193,6957.1938,14645.75
CPS2,0,20,12,0,0,0,0,2409.8979,6948.2422,9974.6543
CPS2,0,33,13,1,0,1,0,14678.83,6942.8711,12678.89
CPS2,0,25,12,1,0,1,0,295.8493,6942.8711,461.05069
CPS2,0,18,11,0,0,0,1,6475.377,6941.0811,141.8618
CPS2,0,35,7,1,0,0,1,8015.3599,6937.5,5071.5581
CPS2,0,29,12,0,0,1,0,15303.83,6932.1289,24290.869
CPS2,0,20,14,0,0,0,0,6722.2441,6894.5322,13138.47
CPS2,0,21,15,0,0,0,0,8348.4355,6892.7422,25416.9
CPS2,0,21,12,0,0,1,0,8134.876,6892.7422,5204.5532
CPS2,0,31,12,0,0,0,0,10293.99,6869.4678,0
CPS2,0,24,14,0,0,0,0,2713.585,6865.8872,5600.584
CPS2,0,48,13,0,1,1,0,9627.8369,6849.7739,0
CPS2,0,38,4,0,1,1,1,6530.2358,6837.2422,6374.9121
CPS2,0,23,7,0,1,1,1,10051.04,6813.9678,4654.8389
CPS2,0,20,12,0,0,1,0,3558.0291,6797.855,6680.8018
CPS2,0,18,12,0,0,0,0,5299.8169,6796.0649,1256.068
CPS2,0,26,16,0,0,0,0,16220.77,6783.5322,66.497704
CPS2,0,31,11,0,0,1,1,9412.3184,6745.9351,18836.58
CPS2,0,33,12,0,0,1,0,1028.615,6719.0811,23076.18
CPS2,0,29,5,0,1,1,1,13473.88,6715.5,5927.1611
CPS2,0,29,6,0,1,1,1,8542.4033,6701.1768,7196.5278
CPS2,0,25,8,0,0,1,1,2245.3201,6686.855,10193.36
CPS2,0,21,12,0,0,0,0,4913.8408,6654.6289,0
CPS2,0,25,13,0,0,1,0,19259.59,6652.8389,13015.82
CPS2,0,43,12,0,0,1,0,19573.08,6640.3062,20029.109
CPS2,0,22,12,1,0,0,0,8389.5801,6629.5649,16170.76
CPS2,0,22,15,0,0,0,0,10039.28,6618.8232,3401.7271
CPS2,0,20,13,0,0,1,0,2453.002,6606.29,15012.22
CPS2,0,39,12,1,0,1,0,17611.85,6586.5972,0
CPS2,0,41,15,0,0,1,0,25862.32,6563.3232,24647
CPS2,0,21,12,0,0,0,0,8922.501,6559.7422,8918.0801
CPS2,0,30,12,0,1,1,0,8975.4014,6545.4189,10651.45
CPS2,0,34,0,0,0,1,1,18805.039,6516.7739,7332.479
CPS2,0,27,14,0,0,0,0,6116.8311,6514.9839,0
CPS2,0,23,12,0,0,0,0,14016.59,6509.6128,5636.0488
CPS2,0,26,13,0,0,0,0,16657.689,6497.0811,20799
CPS2,0,39,10,0,0,1,1,22745.131,6493.5,25564.67
CPS2,0,50,9,0,0,1,1,6400.9248,6482.7578,12854.74
CPS2,0,31,16,0,0,1,0,17241.551,6445.1611,15216.15
CPS2,0,24,18,0,0,1,0,8127.0391,6438,0
CPS2,0,30,12,0,0,1,0,11175.66,6430.8389,6797.542
CPS2,0,28,14,0,0,1,0,942.40729,6430.8389,3623.386
CPS2,0,21,15,0,0,1,0,8062.3828,6429.0479,12039.04
CPS2,0,32,15,0,1,1,0,0,6412.9351,0
CPS2,0,29,14,0,0,0,0,13505.23,6400.4028,8798.3838
CPS2,0,20,14,0,0,0,0,0,6398.6128,25239.57
CPS2,0,33,12,0,0,1,0,10819.07,6369.9678,2936.2429
CPS2,0,29,8,0,0,1,1,9169.3691,6352.0649,20575.859
CPS2,0,30,12,1,0,0,0,22321.93,6346.6938,9565.3242
CPS2,0,21,11,0,0,1,1,10679.96,6276.8711,10923.35
CPS2,0,21,12,0,0,0,0,7764.5742,6251.8062,3290.897
CPS2,0,31,12,0,0,1,0,23652.27,6228.5322,22403.811
CPS2,0,54,14,0,0,0,0,11322.6,6228.5322,1324.043
CPS2,0,50,12,0,0,1,0,1798.6071,6224.9521,17289.4
CPS2,0,36,12,1,0,1,0,11040.47,6221.3711,7215.7388
CPS2,0,27,15,0,0,0,0,6277.4912,6201.6768,3655.896
CPS2,0,55,12,0,0,1,0,7795.9229,6199.8872,5854.7529
CPS2,0,27,7,0,0,1,1,5513.377,6108.5811,15089.07
CPS2,0,25,7,0,0,1,1,5597.625,6099.6289,122.6513
CPS2,0,26,14,0,0,0,0,20535.08,6092.4678,18524.779
CPS2,0,35,7,0,0,1,1,10715.23,6087.0972,15177.73
CPS2,0,34,11,1,0,1,1,5458.5171,6065.6128,15669.81
CPS2,0,22,9,0,0,1,1,5683.833,6038.7578,4742.0249
CPS2,0,52,13,0,0,1,0,5877.7998,6031.5972,3104.7041
CPS2,0,51,11,1,0,0,1,2789.9961,6006.5322,0
CPS2,0,17,9,0,0,1,1,4373.084,6001.1611,855.6037
CPS2,0,29,12,0,0,0,0,0,5990.4189,7508.3291
CPS2,0,23,10,0,0,1,1,9864.9082,5967.145,1046.23
CPS2,0,31,2,0,1,1,1,3262.179,5965.355,9732.3066
CPS2,0,41,12,0,0,1,0,16316.77,5963.5649,21440.33
CPS2,0,19,12,0,0,0,0,6152.0981,5940.29,13488.69
CPS2,0,41,13,0,0,0,0,1022.737,5931.3389,0
CPS2,0,40,15,0,0,1,0,10907.24,5922.3872,6238.9619
CPS2,0,47,3,0,0,1,1,9047.8936,5911.645,6145.8652
CPS2,0,21,15,0,0,1,0,4116.4199,5908.0649,20392.631
CPS2,0,26,8,0,1,0,1,3168.134,5872.2578,11136.15
CPS2,0,47,12,0,0,1,0,14700.38,5863.3062,9495.8711
CPS2,0,21,16,0,0,0,0,164.5784,5861.5161,8161.4839
CPS2,0,51,12,0,0,1,0,9457.3809,5856.145,0
CPS2,0,22,12,0,0,0,0,8730.4932,5834.6611,11044.53
CPS2,0,19,9,0,0,0,1,1998.452,5823.9189,690.09833
CPS2,0,42,7,0,0,1,1,10971.89,5806.0161,9241.7021
CPS2,0,32,10,1,0,1,1,14179.21,5798.855,18684.369
CPS2,0,20,14,0,0,0,0,3391.491,5795.2739,11935.6
CPS2,0,21,12,1,0,0,0,8799.0674,5791.6938,15374.27
CPS2,0,53,12,0,0,0,0,17104.4,5775.5811,19965.561
CPS2,0,27,15,1,0,1,0,11351.99,5759.4678,264.51309
CPS2,0,23,14,0,0,1,0,12235.62,5732.6128,15402.34
CPS2,0,25,16,0,0,0,0,14143.95,5729.0322,17089.91
CPS2,0,31,15,1,0,1,0,5532.9692,5716.5,0
CPS2,0,33,14,0,0,1,0,10652.53,5707.5479,14620.63
CPS2,0,20,12,0,0,1,0,12660.78,5682.4839,24558.34
CPS2,0,31,10,0,0,1,1,13955.86,5680.6938,11638.57
CPS2,0,17,12,0,0,0,0,5491.8252,5666.3711,1399.407
CPS2,0,27,9,0,0,1,1,4435.7798,5655.6289,2852.012
CPS2,0,18,9,0,0,0,1,4098.7861,5646.6768,8081.687
CPS2,0,19,13,0,0,0,0,3793.1411,5646.6768,3748.9919
CPS2,0,19,13,0,0,1,0,0,5630.5649,25564.67
CPS2,0,19,12,0,0,0,0,4541.5801,5616.2422,10214.05
CPS2,0,18,12,0,0,1,0,0,5585.8062,9546.1143
CPS2,0,21,12,0,1,0,0,3546.2729,5551.79,2246.144
CPS2,0,18,12,0,0,0,0,1236.297,5551.79,2849.0569
CPS2,0,30,17,1,0,0,0,17827.369,5546.4189,14421.13
CPS2,0,28,10,0,0,1,1,10415.46,5544.6289,10289.41
CPS2,0,22,9,0,0,1,1,14796.38,5535.6768,5556.252
CPS2,0,21,12,0,0,1,0,7797.8818,5521.355,164.0276
CPS2,0,25,15,0,0,0,0,6969.1118,5508.8232,14223.12
CPS2,0,19,11,1,0,0,1,1381.283,5503.4521,10842.08
CPS2,0,24,12,0,0,0,0,10260.68,5496.29,14159.58
CPS2,0,28,8,1,0,1,1,4974.5781,5487.3389,1016.676
CPS2,0,21,12,0,0,0,0,3616.8069,5474.8062,1579.6899
CPS2,0,22,12,0,0,0,0,16931.98,5467.645,9758.9063
CPS2,0,18,10,0,0,0,1,0,5465.855,11419.87
CPS2,0,29,16,0,0,0,0,9721.8818,5433.6289,25564.67
CPS2,0,43,12,0,1,1,0,25862.32,5431.8389,0
CPS2,0,19,12,0,0,0,0,3038.823,5415.7261,9695.3643
CPS2,0,19,13,0,1,1,0,5090.1748,5399.6128,3583.4871
CPS2,0,20,14,0,0,0,0,2870.3259,5385.29,4638.584
CPS2,0,40,12,0,0,1,0,13074.19,5381.71,8866.3594
CPS2,0,19,13,0,0,0,0,4041.967,5353.0649,8522.0488
CPS2,0,47,5,0,1,1,1,12568.7,5331.5811,10016.03
CPS2,0,20,12,0,0,0,0,0,5322.6289,0
CPS2,0,19,12,0,0,0,0,4616.0332,5317.2578,3884.9431
CPS2,0,33,13,1,0,1,0,15809.32,5308.3062,6967.481
CPS2,0,46,11,0,0,1,1,14753.28,5299.355,0
CPS2,0,48,12,0,0,1,0,23146.779,5297.5649,25564.67
CPS2,0,55,12,0,0,1,0,25860.359,5295.7739,5646.3931
CPS2,0,22,14,0,1,0,0,7684.2441,5281.4521,6014.3472
CPS2,0,28,12,0,0,0,0,8256.3496,5279.6611,21602.881
CPS2,0,20,10,0,0,0,1,3814.6919,5234.9028,5021.3149
CPS2,0,27,12,0,1,1,0,17604.01,5222.3711,25564.67
CPS2,0,20,14,0,0,0,0,4978.4971,5220.5811,25564.67
CPS2,0,29,11,0,0,0,1,16259.96,5217,13575.87
CPS2,0,20,14,0,0,0,0,3930.2891,5217,11518.88
CPS2,0,19,10,0,0,0,1,6314.7168,5209.8389,21763.961
CPS2,0,18,15,0,0,0,0,2925.1851,5209.8389,647.2442
CPS2,0,24,16,0,0,1,0,25862.32,5200.8872,25564.67
CPS2,0,51,16,0,0,1,0,1461.613,5191.9351,0
CPS2,0,20,13,0,0,0,0,3857.7959,5190.145,10884.93
CPS2,0,25,10,0,0,1,1,4335.8569,5181.1938,12418.81
CPS2,0,20,13,0,0,0,0,3424.7981,5179.4028,9272.7344
CPS2,0,38,8,0,0,1,1,11242.27,5174.0322,0
CPS2,0,18,12,0,0,0,0,4312.3462,5168.6611,2568.2891
CPS2,0,23,10,0,0,1,1,10699.56,5154.3389,16716.039
CPS2,0,21,14,0,1,0,0,1459.6541,5138.2261,15474.75
CPS2,0,26,12,0,1,0,0,7968.3379,5109.5811,4181.9658
CPS2,0,20,14,0,0,0,0,10348.85,5045.1289,12631.61
CPS2,0,18,11,0,0,0,1,3070.1709,5043.3389,5670.0371
CPS2,0,19,12,0,0,0,0,1338.179,5020.0649,12847.35
CPS2,0,54,12,0,0,0,0,7165.0391,5012.9028,0
CPS2,0,18,12,0,0,0,0,4794.3262,5005.7422,16246.13
CPS2,0,28,12,0,0,1,0,13095.74,4998.5811,9376.1748
CPS2,0,38,8,0,1,1,1,22606.02,4978.8872,8720.0654
CPS2,0,52,12,0,0,1,0,9051.8135,4978.8872,0
CPS2,0,33,16,0,0,1,0,11963.28,4975.3062,20779.789
CPS2,0,21,12,1,0,0,0,10019.69,4971.7261,0
CPS2,0,21,11,0,0,0,1,6444.0288,4921.5972,812.74957
CPS2,0,19,13,0,0,0,0,3871.511,4916.2261,1687.564
CPS2,0,20,13,0,0,0,0,4137.9712,4905.4839,0
CPS2,0,28,12,0,1,0,0,2840.937,4892.9521,19820.75
CPS2,0,18,12,0,0,0,0,599.53558,4880.4189,5195.687
CPS2,0,23,17,0,0,0,0,0,4876.8389,16747.08
CPS2,0,23,8,0,0,1,1,3595.2549,4866.0972,2782.5591
CPS2,0,19,11,0,0,0,1,1692.807,4823.1289,12578.41
CPS2,0,20,14,0,0,0,0,2668.521,4815.9678,1468.86
CPS2,0,55,4,0,0,1,1,5487.9058,4798.0649,0
CPS2,0,42,12,0,0,1,0,19365.391,4794.4839,66.497704
CPS2,0,23,12,0,0,1,0,11690.95,4764.0479,14065
CPS2,0,25,12,0,1,1,0,8746.167,4762.2578,379.7757
CPS2,0,18,12,0,0,0,0,1285.2791,4762.2578,6219.751
CPS2,0,30,12,0,0,1,0,4672.8511,4755.0972,0
CPS2,0,50,12,0,0,1,0,5762.2041,4747.9351,4028.283
CPS2,0,25,15,0,0,1,0,7386.436,4738.9839,12705.49
CPS2,0,37,11,0,1,0,1,615.20978,4713.9189,0
CPS2,0,55,12,0,0,1,0,0,4710.3389,0
CPS2,0,55,12,1,0,0,0,1833.874,4694.2261,0
CPS2,0,40,12,0,0,1,0,18389.68,4688.855,21857.051
CPS2,0,34,10,0,0,0,1,8119.2021,4687.0649,20658.619
CPS2,0,19,12,0,0,0,0,4335.8569,4687.0649,21407.82
CPS2,0,33,12,1,0,1,0,8034.9531,4676.3232,4935.6069
CPS2,0,19,10,0,0,0,1,5777.8779,4672.7422,135.95081
CPS2,0,45,12,0,0,0,0,15732.91,4654.8389,10052.97
CPS2,0,17,11,0,0,0,1,1712.399,4649.4678,5597.6279
CPS2,0,19,12,0,0,0,0,2460.8391,4647.6768,3131.303
CPS2,0,48,7,0,0,1,1,13326.93,4636.9351,0
CPS2,0,17,11,0,0,0,1,3366.02,4633.355,10818.44
CPS2,0,19,12,0,0,0,0,8530.6484,4620.8232,0
CPS2,0,19,12,0,0,0,0,4874.6558,4613.6611,3809.5791
CPS2,0,25,12,1,0,1,0,5627.0142,4595.7578,12220.8
CPS2,0,54,12,0,0,1,0,17431.6,4588.5972,10246.56
CPS2,0,22,14,1,0,0,0,12300.28,4588.5972,23837.211
CPS2,0,19,13,0,0,0,0,4061.5601,4579.645,0
CPS2,0,16,9,0,0,0,1,2539.21,4579.645,0
CPS2,0,18,10,0,0,1,1,5325.2871,4574.2739,14067.96
CPS2,0,20,14,0,0,0,0,1201.031,4572.4839,15542.73
CPS2,0,16,10,0,0,0,1,0,4567.1128,15525
CPS2,0,22,15,0,0,0,0,6743.7959,4549.21,17658.83
CPS2,0,29,10,0,0,1,1,713.1731,4542.0479,7781.708
CPS2,0,20,12,0,0,1,0,7882.1299,4538.4678,7707.8218
CPS2,0,19,12,0,1,0,0,6226.5498,4525.9351,15465.89
CPS2,0,24,12,1,0,0,0,7170.916,4508.0322,9543.1582
CPS2,0,45,8,0,0,1,1,10352.77,4506.2422,9088.0176
CPS2,0,16,11,1,0,0,1,4139.9312,4502.6611,10293.84
CPS2,0,19,8,0,0,1,1,3405.2061,4475.8062,17333.73
CPS2,0,30,16,0,0,0,0,3093.6819,4468.645,15538.29
CPS2,0,22,11,0,0,1,1,8761.8408,4463.2739,10642.59
CPS2,0,17,12,0,0,0,0,4508.2729,4459.6938,12817.8
CPS2,0,55,8,0,0,0,1,8575.7109,4441.79,11314.95
CPS2,0,22,10,0,0,0,1,17268.98,4400.6128,2453.0259
CPS2,0,21,12,0,0,0,0,3512.9651,4398.8232,0
CPS2,0,47,10,1,0,1,1,13311.26,4397.0322,19330.141
CPS2,0,29,12,0,0,1,0,15926.88,4389.8711,10754.89
CPS2,0,20,12,0,0,0,0,4267.2832,4370.1768,7282.2368
CPS2,0,23,13,0,0,0,0,3403.2461,4364.8062,13692.61
CPS2,0,25,12,0,1,1,0,2266.8721,4361.2261,3020.4729
CPS2,0,27,16,0,0,0,0,19322.289,4346.9028,14356.11
CPS2,0,53,8,0,0,1,1,12002.47,4329,15425.99
CPS2,0,18,10,0,0,0,1,1769.218,4329,6911.3271
CPS2,0,47,10,1,0,0,1,21918.32,4323.6289,19438.02
CPS2,0,24,12,1,0,1,0,8573.752,4293.1938,0
CPS2,0,36,12,1,0,0,0,2092.4971,4286.0322,3206.667
CPS2,0,43,1,0,1,1,1,12609.84,4275.29,0
CPS2,0,20,12,1,0,1,0,2648.929,4273.5,0
CPS2,0,21,12,0,0,0,0,9841.3975,4271.71,5882.8291
CPS2,0,28,12,1,0,0,0,16722.34,4253.8062,7314.7471
CPS2,0,49,12,0,0,1,0,6297.084,4253.8062,10169.71
CPS2,0,18,11,0,0,0,1,1671.255,4244.855,11044.53
CPS2,0,17,11,0,0,0,1,2372.6721,4241.2739,10276.11
CPS2,0,26,12,0,0,0,0,10141.16,4237.6938,12828.14
CPS2,0,47,11,0,0,0,1,8060.4238,4232.3232,3358.873
CPS2,0,18,11,0,0,0,1,3728.4851,4230.5322,3357.395
CPS2,0,18,12,0,0,0,0,1941.6331,4225.1611,10141.64
CPS2,0,28,12,0,0,1,0,3305.283,4223.3711,6998.5132
CPS2,0,50,0,0,0,1,1,10162.72,4218,220.1813
CPS2,0,18,12,0,0,0,0,2217.8899,4191.145,8957.9775
CPS2,0,20,12,0,0,0,0,305.6456,4178.6128,13791.62
CPS2,0,30,12,0,0,1,0,0,4175.0322,127.0845
CPS2,0,19,13,0,0,0,0,3420.8799,4153.5479,6250.7832
CPS2,0,55,8,0,0,1,1,1984.7371,4121.3232,25564.67
CPS2,0,20,14,0,0,0,0,3552.1509,4117.7422,21087.16
CPS2,0,27,7,0,0,1,1,8383.7031,4112.3711,9800.2832
CPS2,0,24,12,0,0,1,0,15529.15,4110.5811,0
CPS2,0,21,12,0,0,0,0,9665.0635,4110.5811,1687.564
CPS2,0,18,12,0,0,1,0,1551.739,4108.79,22145.211
CPS2,0,31,13,0,0,1,0,12165.09,4103.4189,22773.24
CPS2,0,47,11,0,0,1,1,23924.609,4096.2578,17358.85
CPS2,0,21,13,0,0,0,0,5591.7471,4076.5649,14180.26
CPS2,0,21,12,0,0,0,0,2827.2219,4056.8711,5937.5049
CPS2,0,34,11,0,0,1,1,0,4010.323,18133.18
CPS2,0,27,12,0,0,1,0,8705.0225,3983.468,6054.2461
CPS2,0,22,12,1,0,0,0,15552.66,3949.4519,24980.971
CPS2,0,30,11,1,0,1,1,356.58661,3947.6609,7329.5239
CPS2,0,35,12,0,0,0,0,18820.721,3926.177,16281.59
CPS2,0,19,12,0,0,1,0,5817.063,3919.0161,1066.9189
CPS2,0,18,10,0,1,0,1,0,3895.7419,3283.5081
CPS2,0,22,12,0,0,0,0,3687.3401,3886.79,3190.4121
CPS2,0,44,13,0,0,1,0,8032.9941,3881.4189,3104.7041
CPS2,0,21,15,0,0,1,0,6951.479,3879.6289,0
CPS2,0,28,8,1,0,0,1,15286.2,3863.5161,0
CPS2,0,22,14,0,0,0,0,5950.293,3859.9351,25564.67
CPS2,0,21,14,0,0,0,0,3336.6311,3847.4031,5619.7939
CPS2,0,20,12,1,0,0,0,5099.9712,3842.032,12718.79
CPS2,0,21,14,0,0,0,0,724.92871,3840.2419,6002.5249
CPS2,0,23,12,0,0,1,0,17568.75,3831.29,12832.58
CPS2,0,22,12,1,0,0,0,13677.64,3831.29,2522.479
CPS2,0,51,11,0,0,0,1,48.98167,3813.387,1525.014
CPS2,0,16,8,0,0,0,1,423.2016,3809.8059,8208.7715
CPS2,0,19,13,0,0,0,0,1904.407,3808.0161,3044.1169
CPS2,0,28,12,0,0,0,0,16904.551,3804.4351,21197.99
CPS2,0,24,10,0,0,1,1,5973.8042,3802.645,2627.3979
CPS2,0,19,12,0,0,0,0,756.27698,3795.4839,2320.031
CPS2,0,28,13,0,0,0,0,5260.6309,3790.113,9253.5244
CPS2,0,18,12,0,0,0,0,2433.4089,3786.532,0
CPS2,0,19,12,0,1,0,0,815.05499,3784.7419,12149.87
CPS2,0,21,11,0,0,0,1,6093.3198,3774,13091.18
CPS2,0,29,17,0,0,1,0,1673.214,3768.6289,2918.51
CPS2,0,18,11,0,0,0,1,3945.9629,3766.8391,8149.6621
CPS2,0,21,12,1,0,0,0,13558.13,3752.5161,0
CPS2,0,44,12,0,1,1,0,5103.8901,3750.7261,0
CPS2,0,24,15,0,0,0,0,12746.99,3743.5649,0
CPS2,0,20,14,0,0,0,0,2897.7561,3736.4031,7762.498
CPS2,0,21,12,0,0,0,0,0,3736.4031,9724.9189
CPS2,0,19,12,0,0,0,0,4980.4561,3732.823,8792.4727
CPS2,0,21,15,0,0,0,0,2972.208,3731.032,774.32867
CPS2,0,26,12,0,0,0,0,2768.4441,3731.032,0
CPS2,0,49,7,1,0,0,1,3469.8621,3720.29,4792.2671
CPS2,0,18,12,0,0,0,0,1379.324,3720.29,7709.2998
CPS2,0,28,8,0,1,1,1,8305.332,3718.5,0
CPS2,0,20,11,0,0,0,1,4343.6948,3700.5969,12602.05
